Transaction,OFFENSE_Code,PSA_ID,AvgTmp,AvgHumid,Precip,Season,Weekend,Period
35983,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
35984,Robbery,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
35985,Theft/Other,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
35986,Theft/Other,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
35987,Burglary,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
35988,Burglary,706,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
35989,Assault,705,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Morning
35990,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
35991,Robbery,701,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Evening
35992,Theft/Other,702,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
35993,Assault,708,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
35994,Burglary,702,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
35995,Theft/Other,704,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
35996,Assault,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
35997,Assault,702,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekend,Midnight
35998,Robbery,706,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekend,Midnight
35999,Burglary,707,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36000,Theft/Other,705,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36001,Assault,707,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
36002,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36003,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
36004,Theft/Auto,702,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36005,Robbery,703,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36006,Theft/Auto,707,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36007,Motor Vehicle Theft,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36008,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36009,Motor Vehicle Theft,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36010,Burglary,701,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
36011,Theft/Other,704,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
36012,Theft/Other,708,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
36013,Theft/Auto,706,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
36014,Robbery,708,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Evening
36015,Theft/Other,607,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36016,Theft/Auto,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
36017,Burglary,706,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36018,Burglary,707,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36019,Assault,704,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36020,Assault,703,Temp >71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
36021,Burglary,701,Temp >71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
36022,Burglary,708,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
36023,Burglary,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36024,Motor Vehicle Theft,705,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36025,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36026,Robbery,708,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36027,Assault,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36028,Theft/Other,707,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36029,Burglary,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
36030,Motor Vehicle Theft,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
36031,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
36032,Theft/Auto,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
36033,Theft/Other,707,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36034,Burglary,707,Temp 52-71,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36035,Theft/Other,301,Temp 52-71,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36036,Robbery,703,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36037,Theft/Other,705,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36038,Theft/Auto,702,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36039,Motor Vehicle Theft,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36040,Theft/Auto,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36041,Robbery,707,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
36042,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36043,Theft/Auto,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36044,Motor Vehicle Theft,708,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Morning
36045,Theft/Auto,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
36046,Burglary,707,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
36047,Assault,705,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Morning
36048,Theft/Other,705,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36049,Burglary,708,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36050,Assault,706,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekend,Evening
36051,Sex Abuse,705,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
36052,Assault,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
36053,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36054,Motor Vehicle Theft,703,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36055,Theft/Other,707,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36056,Assault,702,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36057,Burglary,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
36058,Robbery,705,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36059,Theft/Other,701,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36060,Theft/Other,607,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36061,Theft/Auto,708,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36062,Assault,708,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36063,Assault,707,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36064,Theft/Other,702,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36065,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36066,Motor Vehicle Theft,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36067,Theft/Auto,704,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
36068,Theft/Other,702,Temp 33-52,Humid 75-100%,Precip 0-1,Spring,Weekday,Morning
36069,Theft/Other,606,Temp 33-52,Humid 75-100%,Precip 0-1,Spring,Weekday,Afternoon
36070,Motor Vehicle Theft,706,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
36071,Theft/Auto,607,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36072,Robbery,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36073,Motor Vehicle Theft,702,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36074,Theft/Other,702,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36075,Assault,702,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36076,Theft/Auto,705,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
36077,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
36078,Theft/Other,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
36079,Motor Vehicle Theft,708,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Afternoon
36080,Theft/Other,706,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Evening
36081,Theft/Other,707,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36082,Burglary,702,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
36083,Theft/Auto,704,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
36084,Robbery,701,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36085,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36086,Theft/Auto,607,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36087,Theft/Other,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36088,Robbery,701,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36089,Theft/Other,707,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36090,Assault,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36091,Assault,607,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36092,Assault,703,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36093,Assault,703,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36094,Assault,703,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
36095,Theft/Auto,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36096,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36097,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36098,Theft/Auto,707,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
36099,Theft/Other,703,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
36100,Assault,705,Temp < 33,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36101,Theft/Auto,703,Temp < 33,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36102,Assault,705,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
36103,Theft/Other,701,Temp >71,Humid 50-75%,Precip 2-3,Fall,Weekday,Midnight
36104,Theft/Other,706,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36105,Burglary,703,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
36106,Motor Vehicle Theft,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
36107,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
36108,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36109,Theft/Other,705,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36110,Theft/Other,707,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Morning
36111,Robbery,708,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Morning
36112,Burglary,703,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
36113,Assault,705,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36114,Robbery,703,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
36115,Theft/Other,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
36116,Robbery,607,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
36117,Burglary,708,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36118,Theft/Auto,707,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
36119,Robbery,607,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Evening
36120,Motor Vehicle Theft,606,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekday,Midnight
36121,Motor Vehicle Theft,702,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekday,Morning
36122,Robbery,707,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36123,Motor Vehicle Theft,702,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36124,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36125,Motor Vehicle Theft,702,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36126,Robbery,708,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36127,Theft/Other,707,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36128,Robbery,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36129,Theft/Auto,607,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
36130,Robbery,708,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
36131,Theft/Auto,706,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
36132,Theft/Auto,703,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36133,Burglary,701,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36134,Robbery,701,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
36135,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36136,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36137,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
36138,Theft/Auto,706,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Midnight
36139,Motor Vehicle Theft,706,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Midnight
36140,Theft/Auto,708,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Afternoon
36141,Burglary,704,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Evening
36142,Burglary,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36143,Motor Vehicle Theft,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
36144,Assault,606,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36145,Theft/Auto,606,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
36146,Robbery,708,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
36147,Assault,702,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
36148,Theft/Auto,702,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
36149,Theft/Other,703,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36150,Assault,701,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36151,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36152,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36153,Theft/Other,701,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
36154,Motor Vehicle Theft,707,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Midnight
36155,Theft/Other,702,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36156,Theft/Auto,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36157,Theft/Auto,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36158,Theft/Other,704,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Morning
36159,Theft/Other,708,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
36160,Theft/Other,708,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
36161,Motor Vehicle Theft,704,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Evening
36162,Robbery,702,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36163,Motor Vehicle Theft,703,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36164,Theft/Other,707,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
36165,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
36166,Robbery,705,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36167,Theft/Other,703,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36168,Robbery,607,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36169,Burglary,703,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36170,Burglary,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36171,Theft/Other,702,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
36172,Theft/Auto,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
36173,Robbery,701,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36174,Assault,607,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36175,Motor Vehicle Theft,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36176,Assault,702,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36177,Motor Vehicle Theft,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36178,Robbery,702,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36179,Theft/Other,607,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36180,Theft/Auto,704,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
36181,Robbery,702,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
36182,Burglary,701,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36183,Theft/Other,708,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36184,Theft/Auto,607,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36185,Robbery,706,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekend,Afternoon
36186,Theft/Other,706,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekend,Afternoon
36187,Theft/Auto,703,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36188,Burglary,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
36189,Assault,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
36190,Motor Vehicle Theft,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
36191,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36192,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36193,Assault,607,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
36194,Burglary,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36195,Theft/Other,702,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
36196,Theft/Other,707,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Evening
36197,Theft/Other,708,Temp 52-71,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
36198,Theft/Other,704,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36199,Assault,704,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36200,Motor Vehicle Theft,703,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
36201,Motor Vehicle Theft,706,Temp < 33,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
36202,Assault,705,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
36203,Robbery,703,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36204,Motor Vehicle Theft,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
36205,Theft/Other,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
36206,Theft/Other,707,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36207,Theft/Auto,704,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
36208,Theft/Other,707,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36209,Theft/Auto,704,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36210,Theft/Other,707,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekend,Afternoon
36211,Motor Vehicle Theft,607,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
36212,Motor Vehicle Theft,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36213,Motor Vehicle Theft,708,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36214,Robbery,703,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
36215,Theft/Other,701,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36216,Theft/Other,704,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
36217,Motor Vehicle Theft,701,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36218,Theft/Auto,703,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36219,Motor Vehicle Theft,701,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36220,Robbery,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36221,Assault,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36222,Robbery,703,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36223,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36224,Motor Vehicle Theft,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36225,Theft/Auto,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36226,Homicide,702,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
36227,Assault,704,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
36228,Motor Vehicle Theft,703,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
36229,Motor Vehicle Theft,706,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36230,Burglary,705,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36231,Theft/Other,707,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36232,Motor Vehicle Theft,702,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36233,Assault,707,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
36234,Robbery,705,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
36235,Theft/Other,707,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36236,Assault,702,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36237,Theft/Other,705,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36238,Burglary,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
36239,Robbery,707,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36240,Theft/Auto,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36241,Theft/Other,707,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Midnight
36242,Assault,704,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Midnight
36243,Motor Vehicle Theft,704,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Morning
36244,Burglary,703,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
36245,Assault,701,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
36246,Assault,706,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
36247,Theft/Auto,704,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36248,Assault,703,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
36249,Theft/Auto,703,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36250,Theft/Auto,707,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36251,Theft/Other,704,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36252,Burglary,702,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
36253,Theft/Other,705,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36254,Theft/Auto,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
36255,Theft/Other,702,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36256,Theft/Other,701,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
36257,Burglary,703,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
36258,Theft/Other,704,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
36259,Motor Vehicle Theft,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
36260,Burglary,706,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
36261,Theft/Other,702,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekend,Evening
36262,Assault,701,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
36263,Theft/Other,701,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
